crash_time, benchmark, fuzzer, trial, bug_type, stack_hash, bug_addr, bug_code_line1, bug_code_line2, bug_code_line3
5691, yara_dotnet_fuzzer, aflchurn_texp03, trial-756864, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
2257, yara_dotnet_fuzzer, aflchurn_texp03, trial-756864, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
32147, yara_dotnet_fuzzer, aflchurn_texp03, trial-756864, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
510, yara_dotnet_fuzzer, aflchurn_texp03, trial-756865, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
755, yara_dotnet_fuzzer, aflchurn_texp03, trial-756866, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
17303, yara_dotnet_fuzzer, aflchurn_texp03, trial-756866, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
766, yara_dotnet_fuzzer, aflchurn_texp03, trial-756866, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
3134, yara_dotnet_fuzzer, aflchurn_texp03, trial-756866, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1727, yara_dotnet_fuzzer, aflchurn_texp03, trial-756867, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
290, yara_dotnet_fuzzer, aflchurn_texp03, trial-756867, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
26051, yara_dotnet_fuzzer, aflchurn_texp03, trial-756867, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1189, yara_dotnet_fuzzer, aflchurn_texp03, trial-756868, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
285, yara_dotnet_fuzzer, aflchurn_texp03, trial-756868, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
26810, yara_dotnet_fuzzer, aflchurn_texp03, trial-756868, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1985, yara_dotnet_fuzzer, aflchurn_texp03, trial-756869, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1510, yara_dotnet_fuzzer, aflchurn_texp03, trial-756869, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
689, yara_dotnet_fuzzer, aflchurn_texp03, trial-756870, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
944, yara_dotnet_fuzzer, aflchurn_texp03, trial-756870, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
7162, yara_dotnet_fuzzer, aflchurn_texp03, trial-756871, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
2158, yara_dotnet_fuzzer, aflchurn_texp03, trial-756871, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
9691, yara_dotnet_fuzzer, aflchurn_texp03, trial-756871, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
2334, yara_dotnet_fuzzer, aflchurn_texp03, trial-756872, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1169, yara_dotnet_fuzzer, aflchurn_texp03, trial-756872, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
78655, yara_dotnet_fuzzer, aflchurn_texp03, trial-756872, heap-buffer-overflow, 6b179f65, 0x528a9d, dotnet_parse_tilde_2 dotnet.c:891, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
7090, yara_dotnet_fuzzer, aflchurn_texp03, trial-756872, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
571, yara_dotnet_fuzzer, aflchurn_texp03, trial-756873, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
65266, yara_dotnet_fuzzer, aflchurn_texp03, trial-756873, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
596, yara_dotnet_fuzzer, aflchurn_texp03, trial-756873, heap-buffer-overflow, 64ef5289, 0x528d2c, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
11876, yara_dotnet_fuzzer, aflchurn_texp03, trial-756873, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1031, yara_dotnet_fuzzer, aflchurn_texp03, trial-756874, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1010, yara_dotnet_fuzzer, aflchurn_texp03, trial-756874, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
4835, yara_dotnet_fuzzer, aflchurn_texp03, trial-756874, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
611, yara_dotnet_fuzzer, aflchurn_texp03, trial-756875, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1552, yara_dotnet_fuzzer, aflchurn_texp03, trial-756875, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
5278, yara_dotnet_fuzzer, aflchurn_texp03, trial-756875, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
6773, yara_dotnet_fuzzer, aflchurn_texp03, trial-756876, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
16681, yara_dotnet_fuzzer, aflchurn_texp03, trial-756876, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
418, yara_dotnet_fuzzer, aflchurn_texp03, trial-756876, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
10987, yara_dotnet_fuzzer, aflchurn_texp03, trial-756876, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
560, yara_dotnet_fuzzer, aflchurn_texp03, trial-756877, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
377, yara_dotnet_fuzzer, aflchurn_texp03, trial-756878, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
183, yara_dotnet_fuzzer, aflchurn_texp03, trial-756878, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
5890, yara_dotnet_fuzzer, aflchurn_texp03, trial-756878, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
832, yara_dotnet_fuzzer, aflchurn_texp03, trial-756879, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
694, yara_dotnet_fuzzer, aflchurn_texp03, trial-756879, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
4863, yara_dotnet_fuzzer, aflchurn_texp03, trial-756879, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1211, yara_dotnet_fuzzer, aflchurn_texp03, trial-756880, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1216, yara_dotnet_fuzzer, aflchurn_texp03, trial-756880, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
41461, yara_dotnet_fuzzer, aflchurn_texp03, trial-756880, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
662, yara_dotnet_fuzzer, aflchurn_texp03, trial-757934, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
3352, yara_dotnet_fuzzer, aflchurn_texp03, trial-757934, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
10769, yara_dotnet_fuzzer, aflchurn_texp03, trial-757934, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
643, yara_dotnet_fuzzer, aflchurn_texp03, trial-757935, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1474, yara_dotnet_fuzzer, aflchurn_texp03, trial-757935, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
62158, yara_dotnet_fuzzer, aflchurn_texp03, trial-757935, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
8468, yara_dotnet_fuzzer, aflchurn_texp03, trial-757979, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
47250, yara_dotnet_fuzzer, aflchurn_texp03, trial-757979, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
299, yara_dotnet_fuzzer, aflchurn_texp03, trial-757979, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
43138, yara_dotnet_fuzzer, aflchurn_texp03, trial-757979, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
5138, yara_dotnet_fuzzer, aflchurn_texp03, trial-758105, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
770, yara_dotnet_fuzzer, aflchurn_texp03, trial-758105, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
12317, yara_dotnet_fuzzer, aflchurn_texp03, trial-758105, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1031, yara_dotnet_fuzzer, aflchurn_texp03, trial-758160, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
21, yara_dotnet_fuzzer, aflchurn_texp03, trial-758160, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
4054, yara_dotnet_fuzzer, aflchurn_texp03, trial-758160, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1094, yara_dotnet_fuzzer, aflchurn_texp03, trial-763034, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1053, yara_dotnet_fuzzer, aflchurn_texp03, trial-763034, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
12694, yara_dotnet_fuzzer, aflchurn_texp03, trial-763034, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1584, yara_dotnet_fuzzer, afl, trial-753161, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
138, yara_dotnet_fuzzer, afl, trial-753161, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
7744, yara_dotnet_fuzzer, afl, trial-753161, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1281, yara_dotnet_fuzzer, afl, trial-753162, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1001, yara_dotnet_fuzzer, afl, trial-753162, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
23651, yara_dotnet_fuzzer, afl, trial-753162, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1074, yara_dotnet_fuzzer, afl, trial-753163, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
173, yara_dotnet_fuzzer, afl, trial-753163, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
56434, yara_dotnet_fuzzer, afl, trial-753163, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
2006, yara_dotnet_fuzzer, afl, trial-753164, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
235, yara_dotnet_fuzzer, afl, trial-753164, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1198, yara_dotnet_fuzzer, afl, trial-753165, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
27545, yara_dotnet_fuzzer, afl, trial-753165, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
1595, yara_dotnet_fuzzer, afl, trial-753165, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
50526, yara_dotnet_fuzzer, afl, trial-753165, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1921, yara_dotnet_fuzzer, afl, trial-753166, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
14313, yara_dotnet_fuzzer, afl, trial-753166, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
1208, yara_dotnet_fuzzer, afl, trial-753166, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
8062, yara_dotnet_fuzzer, afl, trial-753166, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
4984, yara_dotnet_fuzzer, afl, trial-753167, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
547, yara_dotnet_fuzzer, afl, trial-753167, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
490, yara_dotnet_fuzzer, afl, trial-753167, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
13671, yara_dotnet_fuzzer, afl, trial-753167, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1093, yara_dotnet_fuzzer, afl, trial-753168, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
122, yara_dotnet_fuzzer, afl, trial-753168, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
5685, yara_dotnet_fuzzer, afl, trial-753168, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1322, yara_dotnet_fuzzer, afl, trial-753169, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
9742, yara_dotnet_fuzzer, afl, trial-753169, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
495, yara_dotnet_fuzzer, afl, trial-753169, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
2912, yara_dotnet_fuzzer, afl, trial-753170, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
464, yara_dotnet_fuzzer, afl, trial-753170, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
29215, yara_dotnet_fuzzer, afl, trial-753170, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
496, yara_dotnet_fuzzer, afl, trial-753171, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
20888, yara_dotnet_fuzzer, afl, trial-753171, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
179, yara_dotnet_fuzzer, afl, trial-753171, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
9141, yara_dotnet_fuzzer, afl, trial-753171, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1912, yara_dotnet_fuzzer, afl, trial-753172, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
483, yara_dotnet_fuzzer, afl, trial-753172, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
21524, yara_dotnet_fuzzer, afl, trial-753172, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
640, yara_dotnet_fuzzer, afl, trial-753173, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
20485, yara_dotnet_fuzzer, afl, trial-753173, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
553, yara_dotnet_fuzzer, afl, trial-753173, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
368, yara_dotnet_fuzzer, afl, trial-753173, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1214, yara_dotnet_fuzzer, afl, trial-753174, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
117, yara_dotnet_fuzzer, afl, trial-753174, heap-buffer-overflow, 64ef5289, 0x529023, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
15344, yara_dotnet_fuzzer, afl, trial-753174, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
836, yara_dotnet_fuzzer, afl, trial-753175, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
10325, yara_dotnet_fuzzer, afl, trial-753175, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
908, yara_dotnet_fuzzer, afl, trial-753175, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
38945, yara_dotnet_fuzzer, afl, trial-753175, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
2252, yara_dotnet_fuzzer, afl, trial-753176, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
